238	1.449	0.0098
239	1.4535	0.0098
240	1.458	0.0098
241	1.4625	0.0098
242	1.467	0.0098
243	1.4715	0.0098
244	1.476	0.0098
245	1.4805	0.0098
246	1.4849	0.0098
247	1.4894	0.0098
248	1.4939	0.0098
249	1.4984	0.0098
250	1.5029	0.0098
251	1.5074	0.0098
252	1.5119	0.0098
253	1.5164	0.0098
254	1.5208	0.0098
255	1.5253	0.0098
256	1.5298	0.0098
257	1.5343	0.0098
258	1.5388	0.0098
259	1.5433	0.0098
260	1.5478	0.0098
261	1.5523	0.0098
262	1.5567	0.0098
263	1.5612	0.0098
264	1.5657	0.0098
265	1.5702	0.0098
266	1.5747	0.0098
267	1.5792	0.0098
268	1.5837	0.0098
269	1.5882	0.0098
270	1.5926	0.0098
271	1.5971	0.0098
272	1.6016	0.0098
273	1.6061	0.0098
274	1.6106	0.0098
275	1.6151	0.0099
276	1.6196	0.0099
277	1.6241	0.0099
278	1.6285	0.0099
279	1.633	0.0099
280	1.6375	0.0099
281	1.642	0.0099
282	1.6465	0.0099
283	1.651	0.0099
284	1.6555	0.0099
285	1.66	0.0099
286	1.6644	0.0099
287	1.6689	0.0099
288	1.6734	0.0099
289	1.6779	0.0099
290	1.6824	0.0099
291	1.6869	0.0099
292	1.6914	0.0099
293	1.6959	0.0099
294	1.7003	0.0099
295	1.7048	0.0099
296	1.7093	0.0099
297	1.7138	0.0099
298	1.7183	0.0099
299	1.7228	0.0099
300	1.7273	0.0099
301	1.7318	0.0099
302	1.7362	0.0099
303	1.7407	0.0099
304	1.7452	0.0099
305	1.7497	0.0099
306	1.7542	0.0099
307	1.7587	0.01
308	1.7632	0.01
309	1.7677	0.01
310	1.7721	0.01
311	1.7766	0.01
312	1.7811	0.01
313	1.7856	0.01
314	1.7901	0.01
315	1.7946	0.01
316	1.7991	0.01
317	1.8036	0.01
318	1.808	0.01
319	1.8125	0.01
320	1.817	0.01
321	1.8215	0.01
322	1.826	0.01
323	1.8305	0.01
324	1.835	0.01
325	1.8395	0.01
326	1.8439	0.01
327	1.8484	0.01
328	1.8529	0.01
329	1.8574	0.01
330	1.8619	0.01
331	1.8664	0.01
332	1.8709	0.01
333	1.8754	0.01
334	1.8799	0.01
335	1.8843	0.01
336	1.8888	0.01
337	1.8933	0.01
338	1.8978	0.01
339	1.9023	0.01
340	1.9068	0.0101
341	1.9113	0.0101
342	1.9158	0.0101
343	1.9202	0.0101
344	1.9247	0.0101
345	1.9292	0.0101
346	1.9337	0.0101
347	1.9382	0.0101
348	1.9427	0.0101
349	1.9472	0.0101
350	1.9517	0.0101
351	1.9561	0.0101
352	1.9606	0.0101
353	1.9651	0.0101
354	1.9696	0.0101
355	1.9741	0.0101
356	1.9786	0.0101
357	1.9831	0.0101
358	1.9876	0.0101
359	1.992	0.0101
360	1.9965	0.0101
361	2.001	0.0101
362	2.0055	0.0101
363	2.01	0.0101
364	2.0145	0.0101
365	2.019	0.0101
366	2.0235	0.0101
367	2.0279	0.0101
368	2.0324	0.0101
369	2.0369	0.0101
370	2.0414	0.0101
371	2.0459	0.0101
372	2.0504	0.0101
373	2.0549	0.0102
374	2.0594	0.0102
375	2.0638	0.0102
376	2.0683	0.0102
377	2.0728	0.0102
378	2.0773	0.0102
379	2.0818	0.0102
380	2.0863	0.0102
381	2.0908	0.0102
382	2.0953	0.0102
383	2.0997	0.0102
384	2.1042	0.0102
385	2.1087	0.0102
386	2.1132	0.0102
387	2.1177	0.0102
388	2.1222	0.0102
389	2.1267	0.0102
390	2.1312	0.0102
391	2.1356	0.0102
392	2.1401	0.0102
393	2.1446	0.0102
394	2.1491	0.0102
395	2.1536	0.0102
396	2.1581	0.0102
397	2.1626	0.0102
398	2.1671	0.0102
